20230101T000004,0,0,0,0,0,0,0,0
20230101T000004.100000,1,1,321.1980204211291,382.788894771029,-17.44974835125048,0,0,0
20230101T000004.100000,0,0,0,0,0,0,0,0
20230101T000004.200000,1,1,382.788894771029,321.1980204211292,-17.44974835125048,0,0,0
20230101T000004.200000,0,0,0,0,0,0,0,0
20230101T000004.300000,1,1,432.7489222538383,249.847706754774,-17.44974835125048,0,0,0
20230101T000004.300000,0,0,0,0,0,0,0,0
20230101T000004.400000,1,1,469.5600927154853,170.9058969477149,-17.44974835125048,0,0,0
20230101T000004.400000,0,0,0,0,0,0,0,0
20230101T000004.500000,1,1,492.103917368844,86.77119794445623,-17.44974835125048,0,0,0
20230101T000004.500000,0,0,0,0,0,0,0,0
20230101T000004.600000,1,1,499.6954135095479,3.059751943515405e-14,-17.44974835125048,0,0,0
20230101T000004.600000,0,0,0,0,0,0,0,0
20230101T000004.700000,1,1,492.103917368844,-86.77119794445618,-17.44974835125048,0,0,0
20230101T000004.700000,0,0,0,0,0,0,0,0
20230101T000004.800000,1,1,469.5600927154853,-170.9058969477149,-17.44974835125048,0,0,0
20230101T000004.800000,0,0,0,0,0,0,0,0
20230101T000004.900000,1,1,432.7489222538383,-249.8477067547738,-17.44974835125048,0,0,0
20230101T000004.900000,0,0,0,0,0,0,0,0
20230101T000005,1,1,382.788894771029,-321.1980204211292,-17.44974835125048,0,0,0
20230101T000005,0,0,0,0,0,0,0,0
20230101T000005.100000,1,1,318.2660224276498,379.294675628821,69.58655048003271,0,0,0
20230101T000005.100000,0,0,0,0,0,0,0,0
20230101T000005.200000,1,1,379.294675628821,318.2660224276498,69.58655048003271,0,0,0
20230101T000005.200000,0,0,0,0,0,0,0,0
20230101T000005.300000,1,1,428.7986520433773,247.5670171853926,69.58655048003271,0,0,0
20230101T000005.300000,0,0,0,0,0,0,0,0
20230101T000005.400000,1,1,465.2737983981831,169.3458134009126,69.58655048003271,0,0,0
20230101T000005.400000,0,0,0,0,0,0,0,0
20230101T000005.500000,1,1,487.6118358285623,85.97912276936214,69.58655048003271,0,0,0
20230101T000005.500000,0,0,0,0,0,0,0,0
20230101T000005.600000,1,1,495.1340343707852,3.031821551705488e-14,69.58655048003271,0,0,0
20230101T000005.600000,0,0,0,0,0,0,0,0
20230101T000005.700000,1,1,487.6118358285623,-85.97912276936208,69.58655048003271,0,0,0
20230101T000005.700000,0,0,0,0,0,0,0,0
20230101T000005.800000,1,1,465.2737983981832,-169.3458134009125,69.58655048003271,0,0,0
20230101T000005.800000,0,0,0,0,0,0,0,0
